"Village_Code","City_Area","Target","Sub_District","Unvaccinated","Vaccinated","date"
"3171031008","JAKARTA PUSAT",29208,"UTAN PANJANG",4808,51189,2022-03-31
"3172021007","JAKARTA UTARA",44401,"WARAKAS",6633,77621,2022-03-31
"3173021007","JAKARTA BARAT",38934,"WIJAYA KUSUMA",6738,70515,2022-03-31
NA,NA,8941211,"TOTAL",1445540,17124736,2022-05-31
"3172051003","JAKARTA UTARA",23947,"ANCOL",4440,43606,2022-05-31
"3173041007","JAKARTA BARAT",29381,"ANGKE",5084,54963,2022-05-31
"3175041005","JAKARTA TIMUR",29074,"BALE KAMBANG",5676,50801,2022-05-31
"3175031003","JAKARTA TIMUR",9752,"BALI MESTER",1589,18989,2022-05-31
"3175101006","JAKARTA TIMUR",26285,"BAMBU APUS",3834,51575,2022-05-31
"3174031002","JAKARTA SELATAN",21566,"BANGKA",3804,39582,2022-05-31
"3175051002","JAKARTA TIMUR",23886,"BARU",3147,49658,2022-05-31
"3175041004","JAKARTA TIMUR",47898,"BATU AMPAR",8989,86233,2022-05-31
"3171071002","JAKARTA PUSAT",21494,"BENDUNGAN HILIR",3609,42323,2022-05-31
"3175031002","JAKARTA TIMUR",36689,"BIDARA CINA",7124,66305,2022-05-31
"3174101002","JAKARTA SELATAN",53098,"BINTARO",8770,103868,2022-05-31
"3174011005","JAKARTA SELATAN",34183,"BUKIT DURI",5459,64062,2022-05-31
"3171041006","JAKARTA PUSAT",18144,"BUNGUR",3139,34071,2022-05-31
"3175061007","JAKARTA TIMUR",57724,"CAKUNG BARAT",9644,108684,2022-05-31
"3175061004","JAKARTA TIMUR",58287,"CAKUNG TIMUR",9415,110185,2022-05-31
"3175041007","JAKARTA TIMUR",32762,"CAWANG",5558,61050,2022-05-31
"3175101008","JAKARTA TIMUR",18932,"CEGER",2919,36834,2022-05-31
"3171031006","JAKARTA PUSAT",32581,"CEMPAKA BARU",4946,62684,2022-05-31
"3171051002","JAKARTA PUSAT",35885,"CEMPAKA PUTIH BARAT",6110,68121,2022-05-31
"3171051001","JAKARTA PUSAT",24292,"CEMPAKA PUTIH TIMUR",4078,48321,2022-05-31
"3173011001","JAKARTA BARAT",66284,"CENGKARENG BARAT",10449,129831,2022-05-31
"3173011006","JAKARTA BARAT",81027,"CENGKARENG TIMUR",12913,155626,2022-05-31
"3175091002","JAKARTA TIMUR",66364,"CIBUBUR",9237,133511,2022-05-31
"3171011002","JAKARTA PUSAT",15390,"CIDENG",2565,31199,2022-05-31
"3174091003","JAKARTA SELATAN",38497,"CIGANJUR",5265,75444,2022-05-31
"3175051003","JAKARTA TIMUR",41419,"CIJANTUNG",6173,81041,2022-05-31
"3171061003","JAKARTA PUSAT",8274,"CIKINI",1245,15867,2022-05-31
"3174081006","JAKARTA SELATAN",10547,"CIKOKO",1499,21131,2022-05-31
"3174061001","JAKARTA SELATAN",51752,"CILANDAK BARAT",7548,104938,2022-05-31
"3174041003","JAKARTA SELATAN",25145,"CILANDAK TIMUR",3662,50449,2022-05-31
"3175101002","JAKARTA TIMUR",27635,"CILANGKAP",3988,54130,2022-05-31
"3175041006","JAKARTA TIMUR",40181,"CILILITAN",6732,74693,2022-05-31
"3172041001","JAKARTA UTARA",43609,"CILINCING",8059,76460,2022-05-31
"3175101001","JAKARTA TIMUR",26104,"CIPAYUNG",3701,52229,2022-05-31
"3174091006","JAKARTA SELATAN",38303,"CIPEDAK",5223,74882,2022-05-31
"3174061005","JAKARTA SELATAN",26704,"CIPETE SELATAN",4227,53269,2022-05-31
"3174071010","JAKARTA SELATAN",34102,"CIPETE UTARA",5375,65288,2022-05-31
"3175021003","JAKARTA TIMUR",39306,"CIPINANG",5725,77966,2022-05-31
"3175031007","JAKARTA TIMUR",35212,"CIPINANG BESAR SELATAN",6269,63927,2022-05-31
"3175031008","JAKARTA TIMUR",45319,"CIPINANG BESAR UTARA",8254,80478,2022-05-31
"3175031005","JAKARTA TIMUR",32824,"CIPINANG CEMPEDAK",5831,62657,2022-05-31
"3175081005","JAKARTA TIMUR",42308,"CIPINANG MELAYU",6569,83921,2022-05-31
"3175031006","JAKARTA TIMUR",55243,"CIPINANG MUARA",9376,104906,2022-05-31
"3174051003","JAKARTA SELATAN",39937,"CIPULIR",6824,73618,2022-05-31
"3175091001","JAKARTA TIMUR",64594,"CIRACAS",9702,126152,2022-05-31
"3175041003","JAKARTA TIMUR",24609,"DUKUH",3654,46869,2022-05-31
"3175071001","JAKARTA TIMUR",61160,"DUREN SAWIT",10523,117065,2022-05-31
"3174081004","JAKARTA SELATAN",28319,"DUREN TIGA",4606,54276,2022-05-31
"3173051005","JAKARTA BARAT",60138,"DURI KEPA",9880,120738,2022-05-31
"3173011002","JAKARTA BARAT",77923,"DURI KOSAMBI",13401,145258,2022-05-31
"3171011006","JAKARTA PUSAT",19610,"DURI PULO",3372,36052,2022-05-31
"3173041011","JAKARTA BARAT",14259,"DURI SELATAN",2052,28730,2022-05-31
"3173041003","JAKARTA BARAT",19844,"DURI UTARA",2836,39387,2022-05-31
"3171081003","JAKARTA PUSAT",18243,"GALUR",2955,32757,2022-05-31
"3171011001","JAKARTA PUSAT",2191,"GAMBIR",378,4361,2022-05-31
"3174061004","JAKARTA SELATAN",22119,"GANDARIA SELATAN",3387,43583,2022-05-31
"3174071009","JAKARTA SELATAN",39922,"GANDARIA UTARA",6373,78011,2022-05-31
"3175051001","JAKARTA TIMUR",35755,"GEDONG",5794,69077,2022-05-31
"3171071001","JAKARTA PUSAT",3127,"GELORA",506,6381,2022-05-31
"3173031007","JAKARTA BARAT",7837,"GLODOK",1015,17620,2022-05-31
"3171061004","JAKARTA PUSAT",4100,"GONDANGDIA",817,8429,2022-05-31
"3173021001","JAKARTA BARAT",16876,"GROGOL",2756,33303,2022-05-31
"3174051005","JAKARTA SELATAN",44251,"GROGOL SELATAN",7296,83434,2022-05-31
"3174051004","JAKARTA SELATAN",42494,"GROGOL UTARA",7177,80914,2022-05-31
"3174021007","JAKARTA SELATAN",3985,"GUNTUR",650,8247,2022-05-31
"3174071002","JAKARTA SELATAN",9436,"GUNUNG",1531,19282,2022-05-31
"3171031005","JAKARTA PUSAT",19199,"GUNUNG SAHARI SELATAN",3005,37856,2022-05-31
"3171021004","JAKARTA PUSAT",16650,"GUNUNG SAHARI UTARA",2439,34565,2022-05-31
"3175081004","JAKARTA TIMUR",28363,"HALIM PERDANA KUSUMAH",2905,64323,2022-05-31
"3171031003","JAKARTA PUSAT",22557,"HARAPAN MULIA",3490,42851,2022-05-31
"3174091001","JAKARTA SELATAN",62389,"JAGAKARSA",8229,123389,2022-05-31
"3175021007","JAKARTA TIMUR",32757,"JATI",4983,66913,2022-05-31
"3174041002","JAKARTA SELATAN",37502,"JATI PADANG",5699,73592,2022-05-31
"3173071004","JAKARTA BARAT",28738,"JATI PULO",4618,53586,2022-05-31
"3175061001","JAKARTA TIMUR",84160,"JATINEGARA",14390,157050,2022-05-31
"3175021004","JAKARTA TIMUR",24632,"JATINEGARA KAUM",3477,47459,2022-05-31
"3173021004","JAKARTA BARAT",30266,"JELAMBAR",4509,63608,2022-05-31
"3173021006","JAKARTA BARAT",38246,"JELAMBAR BARU",5606,79314,2022-05-31
"3173041006","JAKARTA BARAT",29314,"JEMBATAN BESI",5497,51754,2022-05-31
"3173041008","JAKARTA BARAT",21021,"JEMBATAN LIMA",3603,39259,2022-05-31
"3173081005","JAKARTA BARAT",40839,"JOGLO",6757,78265,2022-05-31
"3171081001","JAKARTA PUSAT",37488,"JOHAR BARU",5747,71510,2022-05-31
"3173041002","JAKARTA BARAT",23856,"KALI ANYAR",3780,43434,2022-05-31
"3172041004","JAKARTA UTARA",67684,"KALIBARU",14223,106245,2022-05-31
"3174081002","JAKARTA SELATAN",41994,"KALIBATA",7724,76751,2022-05-31
"3173061001","JAKARTA BARAT",72447,"KALIDERES",12101,140172,2022-05-31
"3175051004","JAKARTA TIMUR",43212,"KALISARI",6061,86222,2022-05-31
"3173061004","JAKARTA BARAT",53783,"KAMAL",10356,92456,2022-05-31
"3172011002","JAKARTA UTARA",12930,"KAMAL MUARA",2018,24761,2022-05-31
"3171071007","JAKARTA PUSAT",11358,"KAMPUNG BALI",2014,20218,2022-05-31
"3175031001","JAKARTA TIMUR",25717,"KAMPUNG MELAYU",4637,44824,2022-05-31
"3171081002","JAKARTA PUSAT",21237,"KAMPUNG RAWA",2853,39278,2022-05-31
"3175041002","JAKARTA TIMUR",43993,"KAMPUNG TENGAH",8634,77769,2022-05-31
"3173011005","JAKARTA BARAT",134466,"KAPUK",25610,242055,2022-05-31
"3172011003","JAKARTA UTARA",35781,"KAPUK MUARA",5725,73388,2022-05-31
"3171021002","JAKARTA PUSAT",25761,"KARANG ANYAR",4035,49159,2022-05-31
"3174021004","JAKARTA SELATAN",9623,"KARET",1518,18798,2022-05-31
"3174021003","JAKARTA SELATAN",16055,"KARET KUNINGAN",2501,31008,2022-05-31
"3174021002","JAKARTA SELATAN",2770,"KARET SEMANGGI",487,5599,2022-05-31
"3171071003","JAKARTA PUSAT",19271,"KARET TENGSIN",3082,35843,2022-05-31
"3171021003","JAKARTA PUSAT",22292,"KARTINI",3521,44031,2022-05-31
"3175011003","JAKARTA TIMUR",25284,"KAYU MANIS",4135,47444,2022-05-31
"3175021006","JAKARTA TIMUR",40696,"KAYU PUTIH",6343,82367,2022-05-31
"3173031006","JAKARTA BARAT",17387,"KEAGUNGAN",2586,33668,2022-05-31
"3174041007","JAKARTA SELATAN",44552,"KEBAGUSAN",6960,84629,2022-05-31
"3174051006","JAKARTA SELATAN",41212,"KEBAYORAN LAMA SELATAN",6281,81347,2022-05-31
"3174051001","JAKARTA SELATAN",42422,"KEBAYORAN LAMA UTARA",7198,80159,2022-05-31
"3174011004","JAKARTA SELATAN",35165,"KEBON BARU",5215,67026,2022-05-31
"3172021005","JAKARTA UTARA",50952,"KEBON BAWANG",8021,95991,2022-05-31
"3173051001","JAKARTA BARAT",53887,"KEBON JERUK",8903,102458,2022-05-31
"3171071006","JAKARTA PUSAT",21531,"KEBON KACANG",4190,38548,2022-05-31
"3171011005","JAKARTA PUSAT",10163,"KEBON KELAPA",1729,19584,2022-05-31
"3171031002","JAKARTA PUSAT",30019,"KEBON KOSONG",4964,57134,2022-05-31
"3175011005","JAKARTA TIMUR",16490,"KEBON MANGGIS",2485,32099,2022-05-31
"3171071005","JAKARTA PUSAT",32206,"KEBON MELATI",7043,52403,2022-05-31
"3175081003","JAKARTA TIMUR",46614,"KEBON PALA",7572,89431,2022-05-31
"3171061005","JAKARTA PUSAT",12299,"KEBON SIRIH",2151,22304,2022-05-31
"3173011004","JAKARTA BARAT",32612,"KEDAUNG KALI ANGKE",5025,64423,2022-05-31
"3173051007","JAKARTA BARAT",32165,"KEDOYA SELATAN",4891,62806,2022-05-31
"3173051006","JAKARTA BARAT",45740,"KEDOYA UTARA",7338,90208,2022-05-31
"3173051004","JAKARTA BARAT",23565,"KELAPA DUA",3807,44997,2022-05-31
"3175091003","JAKARTA TIMUR",46875,"KELAPA DUA WETAN",6468,95437,2022-05-31
"3172061003","JAKARTA UTARA",35717,"KELAPA GADING BARAT",5367,76815,2022-05-31
"3172061001","JAKARTA UTARA",33592,"KELAPA GADING TIMUR",4393,76310,2022-05-31
"3173071005","JAKARTA BARAT",32139,"KEMANGGISAN",4950,63755,2022-05-31
"3171031001","JAKARTA PUSAT",20708,"KEMAYORAN",3376,39474,2022-05-31
"3173081006","JAKARTA BARAT",27130,"KEMBANGAN SELATAN",4839,53012,2022-05-31
"3173081001","JAKARTA BARAT",54451,"KEMBANGAN UTARA",9612,102052,2022-05-31
"3171041002","JAKARTA PUSAT",9579,"KENARI",1552,18595,2022-05-31
"3173041005","JAKARTA BARAT",19973,"KERENDANG",3232,37532,2022-05-31
"3175071003","JAKARTA TIMUR",69978,"KLENDER",13155,126484,2022-05-31
"3172031001","JAKARTA UTARA",28175,"KOJA",4800,50824,2022-05-31
"3173071006","JAKARTA BARAT",21158,"KOTA BAMBU SELATAN",3307,38514,2022-05-31
"3173071003","JAKARTA BARAT",24995,"KOTA BAMBU UTARA",3960,45983,2022-05-31
"3171041004","JAKARTA PUSAT",28835,"KRAMAT",5194,50490,2022-05-31
"3175041001","JAKARTA TIMUR",34144,"KRAMAT JATI",5667,63996,2022-05-31
"3174071003","JAKARTA SELATAN",14413,"KRAMAT PELA",2327,28307,2022-05-31
"3173031002","JAKARTA BARAT",19244,"KRUKUT",3022,36127,2022-05-31
"3174031005","JAKARTA SELATAN",12785,"KUNINGAN BARAT",1913,24327,2022-05-31
"3174021008","JAKARTA SELATAN",6008,"KUNINGAN TIMUR",1010,11618,2022-05-31
"3171041005","JAKARTA PUSAT",15486,"KWITANG",2745,27776,2022-05-31
"3172031003","JAKARTA UTARA",59065,"LAGOA",10380,106518,2022-05-31
"3174061002","JAKARTA SELATAN",37626,"LEBAK BULUS",5855,75855,2022-05-31
"3174091004","JAKARTA SELATAN",53946,"LENTENG AGUNG",7787,102431,2022-05-31
"3175101007","JAKARTA TIMUR",63547,"LUBANG BUAYA",9600,122286,2022-05-31
"3175081001","JAKARTA TIMUR",34390,"MAKASAR",4933,67698,2022-05-31
"3175071006","JAKARTA TIMUR",30927,"MALAKA JAYA",4087,63312,2022-05-31
"3175071005","JAKARTA TIMUR",27530,"MALAKA SARI",3549,58001,2022-05-31
"3174031001","JAKARTA SELATAN",18159,"MAMPANG PRAPATAN",3063,33304,2022-05-31
"3173031005","JAKARTA BARAT",7707,"MANGGA BESAR",1096,16364,2022-05-31
"3171021005","JAKARTA PUSAT",27442,"MANGGA DUA SELATAN",4539,52359,2022-05-31
"3174011007","JAKARTA SELATAN",28373,"MANGGARAI",3934,54138,2022-05-31
"3174011006","JAKARTA SELATAN",23075,"MANGGARAI SELATAN",2885,46168,2022-05-31
"3173031003","JAKARTA BARAT",16461,"MAPHAR",2539,32541,2022-05-31
"3172041003","JAKARTA UTARA",28943,"MARUNDA",4880,50365,2022-05-31
"3174071001","JAKARTA SELATAN",2627,"MELAWAI",431,5697,2022-05-31
"3171061001","JAKARTA PUSAT",25624,"MENTENG",4636,46407,2022-05-31
"3174021005","JAKARTA SELATAN",27816,"MENTENG ATAS",4026,54588,2022-05-31
"3174011003","JAKARTA SELATAN",36028,"MENTENG DALAM",5840,69047,2022-05-31
"3173081003","JAKARTA BARAT",32130,"MERUYA SELATAN",5368,61467,2022-05-31
"3173081002","JAKARTA BARAT",43752,"MERUYA UTARA",7371,86569,2022-05-31
"3175101004","JAKARTA TIMUR",23871,"MUNJUL",3579,46390,2022-05-31
"3172051002","JAKARTA UTARA",74240,"PADEMANGAN BARAT",13577,133224,2022-05-31
"3172051001","JAKARTA UTARA",37736,"PADEMANGAN TIMUR",5392,78905,2022-05-31
"3175011004","JAKARTA TIMUR",19769,"PAL MERIAM",3160,37461,2022-05-31
"3173071001","JAKARTA BARAT",63011,"PALMERAH",10547,118644,2022-05-31
"3174081001","JAKARTA SELATAN",19421,"PANCORAN",3170,36532,2022-05-31
"3172021003","JAKARTA UTARA",39097,"PAPANGGO",6174,73535,2022-05-31
"3171021001","JAKARTA PUSAT",12035,"PASAR BARU",1986,24699,2022-05-31
"3174021006","JAKARTA SELATAN",26752,"PASAR MANGGIS",4023,50999,2022-05-31
"3174041001","JAKARTA SELATAN",24821,"PASAR MINGGU",3718,50659,2022-05-31
"3171041003","JAKARTA PUSAT",23533,"PASEBAN",4051,43669,2022-05-31
"3173061005","JAKARTA BARAT",75587,"PEGADUNGAN",12390,147360,2022-05-31
"3171061002","JAKARTA PUSAT",23455,"PEGANGSAAN",4078,41991,2022-05-31
"3172061002","JAKARTA UTARA",49976,"PEGANGSAAN DUA",6955,108260,2022-05-31
"3172011004","JAKARTA UTARA",74578,"PEJAGALAN",12523,149425,2022-05-31
"3174041006","JAKARTA SELATAN",37346,"PEJATEN BARAT",5864,73294,2022-05-31
"3174041005","JAKARTA SELATAN",57656,"PEJATEN TIMUR",9691,107147,2022-05-31
"3175051005","JAKARTA TIMUR",43250,"PEKAYON",6251,85067,2022-05-31
"3173041009","JAKARTA BARAT",23587,"PEKOJAN",3636,46528,2022-05-31
"3174031003","JAKARTA SELATAN",43522,"PELA MAMPANG",7030,82783,2022-05-31
"3174081005","JAKARTA SELATAN",21478,"PENGADEGAN",3253,42169,2022-05-31
"3175061003","JAKARTA TIMUR",99255,"PENGGILINGAN",17792,179596,2022-05-31
"3172011001","JAKARTA UTARA",88308,"PENJARINGAN",16628,155353,2022-05-31
"3174101001","JAKARTA SELATAN",27545,"PESANGGRAHAN",3799,55593,2022-05-31
"3171071004","JAKARTA PUSAT",33271,"PETAMBURAN",7128,55058,2022-05-31
"3174071008","JAKARTA SELATAN",11499,"PETOGOGAN",1827,22740,2022-05-31
"3171011004","JAKARTA PUSAT",14692,"PETOJO SELATAN",2713,27820,2022-05-31
"3171011003","JAKARTA PUSAT",17458,"PETOJO UTARA",3184,32361,2022-05-31
"3174101004","JAKARTA SELATAN",37187,"PETUKANGAN SELATAN",6165,71072,2022-05-31
"3174101003","JAKARTA SELATAN",53716,"PETUKANGAN UTARA",9177,100276,2022-05-31
"3175081002","JAKARTA TIMUR",27198,"PINANG RANTI",4682,50375,2022-05-31
"3173031008","JAKARTA BARAT",10729,"PINANGSIA",1559,21403,2022-05-31
"3175011001","JAKARTA TIMUR",31776,"PISANGAN BARU",5177,58396,2022-05-31
"3175021002","JAKARTA TIMUR",41011,"PISANGAN TIMUR",6045,80059,2022-05-31
"3172011005","JAKARTA UTARA",47783,"PLUIT",8020,99048,2022-05-31
"3175071002","JAKARTA TIMUR",61550,"PONDOK BAMBU",10590,118095,2022-05-31
"3175071004","JAKARTA TIMUR",72015,"PONDOK KELAPA",11710,141822,2022-05-31
"3175071007","JAKARTA TIMUR",35367,"PONDOK KOPI",5421,67839,2022-05-31
"3174061003","JAKARTA SELATAN",46464,"PONDOK LABU",6274,95156,2022-05-31
"3174051002","JAKARTA SELATAN",56169,"PONDOK PINANG",9108,110380,2022-05-31
"3175101003","JAKARTA TIMUR",25574,"PONDOK RANGGON",3939,49065,2022-05-31
"3101011003","KAB.ADM.KEP.SERIBU",2060,"PULAU HARAPAN",127,5265,2022-05-31
"3101011002","KAB.ADM.KEP.SERIBU",5528,"PULAU KELAPA",385,13642,2022-05-31
"3101011001","KAB.ADM.KEP.SERIBU",5450,"PULAU PANGGANG",305,14246,2022-05-31
"3101021003","KAB.ADM.KEP.SERIBU",2765,"PULAU PARI",169,7295,2022-05-31
"3101021002","KAB.ADM.KEP.SERIBU",4553,"PULAU TIDUNG",268,11380,2022-05-31
"3101021001","KAB.ADM.KEP.SERIBU",1941,"PULAU UNTUNG JAWA",136,5149,2022-05-31
"3174071007","JAKARTA SELATAN",5835,"PULO",851,12549,2022-05-31
"3175021001","JAKARTA TIMUR",34422,"PULO GADUNG",5959,66383,2022-05-31
"3175061005","JAKARTA TIMUR",97301,"PULO GEBANG",15287,184587,2022-05-31
"3174041004","JAKARTA SELATAN",39616,"RAGUNAN",5548,79250,2022-05-31
"3175091005","JAKARTA TIMUR",36771,"RAMBUTAN",6469,67461,2022-05-31
"3172031006","JAKARTA UTARA",42179,"RAWA BADAK SELATAN",7405,75631,2022-05-31
"3172031004","JAKARTA UTARA",34408,"RAWA BADAK UTARA",5657,63107,2022-05-31
"3174071005","JAKARTA SELATAN",5625,"RAWA BARAT",868,11637,2022-05-31
"3173011003","JAKARTA BARAT",63799,"RAWA BUAYA",10162,122677,2022-05-31
"3175031004","JAKARTA TIMUR",21434,"RAWA BUNGA",3818,38690,2022-05-31
"3174081003","JAKARTA SELATAN",20509,"RAWA JATI",3253,41015,2022-05-31
"3175061002","JAKARTA TIMUR",24637,"RAWA TERATE",3588,47401,2022-05-31
"3175021005","JAKARTA TIMUR",37612,"RAWAMANGUN",5990,74149,2022-05-31
"3171051003","JAKARTA PUSAT",21967,"RAWASARI",3539,43049,2022-05-31
"3173041010","JAKARTA BARAT",3484,"ROA MALAKA",540,7468,2022-05-31
"3172041006","JAKARTA UTARA",41668,"ROROTAN",6652,77404,2022-05-31
"3174071004","JAKARTA SELATAN",2842,"SELONG",474,5997,2022-05-31
"3173061002","JAKARTA BARAT",71354,"SEMANAN",12385,129778,2022-05-31
"3172041007","JAKARTA UTARA",68587,"SEMPER BARAT",10446,131705,2022-05-31
"3172041005","JAKARTA UTARA",36267,"SEMPER TIMUR",5877,67364,2022-05-31
"3174071006","JAKARTA SELATAN",2771,"SENAYAN",573,5291,2022-05-31
"3171041001","JAKARTA PUSAT",6804,"SENEN",1228,13011,2022-05-31
"3171031004","JAKARTA PUSAT",29668,"SERDANG",4523,57338,2022-05-31
"3174021001","JAKARTA SELATAN",3023,"SETIA BUDI",507,6041,2022-05-31
"3175101005","JAKARTA TIMUR",20572,"SETU",3330,38710,2022-05-31
"3173071002","JAKARTA BARAT",16591,"SLIPI",2385,33125,2022-05-31
"3173081004","JAKARTA BARAT",45523,"SRENGSENG",8066,85817,2022-05-31
"3174091002","JAKARTA SELATAN",58196,"SRENGSENG SAWAH",7109,117307,2022-05-31
"3173051003","JAKARTA BARAT",37033,"SUKABUMI SELATAN",6119,66030,2022-05-31
"3173051002","JAKARTA BARAT",38290,"SUKABUMI UTARA",6716,68028,2022-05-31
"3172041002","JAKARTA UTARA",53949,"SUKAPURA",9445,100147,2022-05-31
"3171031007","JAKARTA PUSAT",22717,"SUMUR BATU",3503,45386,2022-05-31
"3172021004","JAKARTA UTARA",29876,"SUNGAI BAMBU",4679,56606,2022-05-31
"3172021006","JAKARTA UTARA",71805,"SUNTER AGUNG",10079,150152,2022-05-31
"3172021002","JAKARTA UTARA",63031,"SUNTER JAYA",8955,128016,2022-05-31
"3175091004","JAKARTA TIMUR",38257,"SUSUKAN",5964,73215,2022-05-31
"3173031001","JAKARTA BARAT",14348,"TAMAN SARI",2159,28709,2022-05-31
"3173041001","JAKARTA BARAT",10204,"TAMBORA",1721,19336,2022-05-31
"3173041004","JAKARTA BARAT",26387,"TANAH SEREAL",3533,53770,2022-05-31
"3171081004","JAKARTA PUSAT",37693,"TANAH TINGGI",5920,68070,2022-05-31
"3173031004","JAKARTA BARAT",13324,"TANGKI",1855,27382,2022-05-31
"3174091005","JAKARTA SELATAN",39770,"TANJUNG BARAT",5474,78092,2022-05-31
"3173021005","JAKARTA BARAT",25337,"TANJUNG DUREN SELATAN",4024,52459,2022-05-31
"3173021002","JAKARTA BARAT",17010,"TANJUNG DUREN UTARA",2377,36701,2022-05-31
"3172021001","JAKARTA UTARA",34588,"TANJUNG PRIOK",5690,63472,2022-05-31
"3174011002","JAKARTA SELATAN",21194,"TEBET BARAT",2758,45193,2022-05-31
"3174011001","JAKARTA SELATAN",18199,"TEBET TIMUR",2380,39392,2022-05-31
"3173061003","JAKARTA BARAT",83647,"TEGAL ALUR",14315,155561,2022-05-31
"3174031004","JAKARTA SELATAN",32401,"TEGAL PARANG",5721,57202,2022-05-31
"3173021003","JAKARTA BARAT",29605,"TOMANG",4470,60035,2022-05-31
"3172031005","JAKARTA UTARA",39122,"TUGU SELATAN",6624,71964,2022-05-31
"3172031002","JAKARTA UTARA",67670,"TUGU UTARA",12016,122075,2022-05-31
"3175061006","JAKARTA TIMUR",29934,"UJUNG MENTENG",4240,59264,2022-05-31
"3174101005","JAKARTA SELATAN",40544,"ULUJAMI",6837,75478,2022-05-31
"3175011006","JAKARTA TIMUR",33511,"UTAN KAYU SELATAN",4764,66266,2022-05-31
"3175011002","JAKARTA TIMUR",28169,"UTAN KAYU UTARA",4593,53399,2022-05-31
"3171031008","JAKARTA PUSAT",29208,"UTAN PANJANG",4718,54116,2022-05-31
"3172021007","JAKARTA UTARA",44401,"WARAKAS",6420,83072,2022-05-31
"3173021007","JAKARTA BARAT",38934,"WIJAYA KUSUMA",6543,76805,2022-05-31
NA,NA,8941211,"TOTAL",1880524,12789688,2021-10-31
"3172051003","JAKARTA UTARA",23947,"ANCOL",5991,32460,2021-10-31
"3173041007","JAKARTA BARAT",29381,"ANGKE",6557,41009,2021-10-31
"3175041005","JAKARTA TIMUR",29074,"BALE KAMBANG",7586,37932,2021-10-31
"3175031003","JAKARTA TIMUR",9752,"BALI MESTER",2125,13904,2021-10-31
"3175101006","JAKARTA TIMUR",26285,"BAMBU APUS",5014,38562,2021-10-31
"3174031002","JAKARTA SELATAN",21566,"BANGKA",4742,30403,2021-10-31
"3175051002","JAKARTA TIMUR",23886,"BARU",4089,36494,2021-10-31
"3175041004","JAKARTA TIMUR",47898,"BATU AMPAR",12196,63644,2021-10-31
"3171071002","JAKARTA PUSAT",21494,"BENDUNGAN HILIR",4492,31178,2021-10-31
"3175031002","JAKARTA TIMUR",36689,"BIDARA CINA",9111,49025,2021-10-31
"3174101002","JAKARTA SELATAN",53098,"BINTARO",11045,77393,2021-10-31
"3174011005","JAKARTA SELATAN",34183,"BUKIT DURI",7267,48912,2021-10-31
"3171041006","JAKARTA PUSAT",18144,"BUNGUR",3957,25782,2021-10-31
"3175061007","JAKARTA TIMUR",57724,"CAKUNG BARAT",12342,82240,2021-10-31
"3175061004","JAKARTA TIMUR",58287,"CAKUNG TIMUR",11957,84012,2021-10-31
"3175041007","JAKARTA TIMUR",32762,"CAWANG",7407,45126,2021-10-31
"3175101008","JAKARTA TIMUR",18932,"CEGER",3827,27434,2021-10-31
"3171031006","JAKARTA PUSAT",32581,"CEMPAKA BARU",6699,45844,2021-10-31
"3171051002","JAKARTA PUSAT",35885,"CEMPAKA PUTIH BARAT",7894,51259,2021-10-31
"3171051001","JAKARTA PUSAT",24292,"CEMPAKA PUTIH TIMUR",5150,35401,2021-10-31
"3173011001","JAKARTA BARAT",66284,"CENGKARENG BARAT",13802,95756,2021-10-31
"3173011006","JAKARTA BARAT",81027,"CENGKARENG TIMUR",16686,116161,2021-10-31
"3175091002","JAKARTA TIMUR",66364,"CIBUBUR",11782,99207,2021-10-31
"3171011002","JAKARTA PUSAT",15390,"CIDENG",3076,22861,2021-10-31
"3174091003","JAKARTA SELATAN",38497,"CIGANJUR",6878,56902,2021-10-31
"3175051003","JAKARTA TIMUR",41419,"CIJANTUNG",7984,60732,2021-10-31
"3171061003","JAKARTA PUSAT",8274,"CIKINI",1532,11957,2021-10-31
"3174081006","JAKARTA SELATAN",10547,"CIKOKO",1891,16004,2021-10-31
"3174061001","JAKARTA SELATAN",51752,"CILANDAK BARAT",9549,77978,2021-10-31
"3174041003","JAKARTA SELATAN",25145,"CILANDAK TIMUR",4792,37262,2021-10-31
"3175101002","JAKARTA TIMUR",27635,"CILANGKAP",5055,41159,2021-10-31
"3175041006","JAKARTA TIMUR",40181,"CILILITAN",9340,55320,2021-10-31
"3172041001","JAKARTA UTARA",43609,"CILINCING",10809,57668,2021-10-31
"3175101001","JAKARTA TIMUR",26104,"CIPAYUNG",4710,39422,2021-10-31
"3174091006","JAKARTA SELATAN",38303,"CIPEDAK",6611,57562,2021-10-31
"3174061005","JAKARTA SELATAN",26704,"CIPETE SELATAN",5332,39660,2021-10-31
"3174071010","JAKARTA SELATAN",34102,"CIPETE UTARA",6699,49411,2021-10-31
"3175021003","JAKARTA TIMUR",39306,"CIPINANG",7632,57373,2021-10-31
"3175031007","JAKARTA TIMUR",35212,"CIPINANG BESAR SELATAN",8644,46808,2021-10-31
"3175031008","JAKARTA TIMUR",45319,"CIPINANG BESAR UTARA",11149,59982,2021-10-31
"3175031005","JAKARTA TIMUR",32824,"CIPINANG CEMPEDAK",7363,46290,2021-10-31
"3175081005","JAKARTA TIMUR",42308,"CIPINANG MELAYU",8474,61883,2021-10-31
