"","Sub_District","date","vaccintion_rate"
"2976","MUNJUL",2022-06-30,85.0948850069122
"2977","MUNJUL",2021-11-30,82.3802940806837
"2978","MUNJUL",2021-09-30,76.5070587742449
"2979","MUNJUL",2021-08-31,65.8832893469063
"2980","MUNJUL",2021-12-31,83.1511038498597
"2981","MUNJUL",2022-01-31,83.963805454317
"2982","MUNJUL",2021-07-31,50.3623643751833
"2983","MUNJUL",2022-03-31,84.5419127811989
"2984","MUNJUL",2022-05-31,85.0069121528214
"2985","MUNJUL",2021-10-31,81.2408361610322
"2986","SETU",2022-02-27,82.9963056581762
"2987","SETU",2022-04-30,83.6865642621038
"2988","SETU",2022-06-30,83.9490569706397
"2989","SETU",2021-11-30,80.9158078942252
"2990","SETU",2021-09-30,74.2222438265604
"2991","SETU",2021-08-31,62.1135524013222
"2992","SETU",2021-12-31,81.7907835893447
"2993","SETU",2022-01-31,82.7921446626483
"2994","SETU",2021-07-31,43.4474042387711
"2995","SETU",2022-03-31,83.307408127552
"2996","SETU",2022-05-31,83.8129496402878
"2997","SETU",2021-10-31,79.3748784755979
"2998","BAMBU APUS",2022-02-27,84.6680616321096
"2999","BAMBU APUS",2022-04-30,85.3262316910786
"3000","BAMBU APUS",2022-06-30,85.5773254708008
"3001","BAMBU APUS",2021-11-30,82.4538710291041
"3002","BAMBU APUS",2021-09-30,76.2145710481263
"3003","BAMBU APUS",2021-08-31,64.1772874262888
"3004","BAMBU APUS",2021-12-31,83.3631348677953
"3005","BAMBU APUS",2022-01-31,84.4892524253376
"3006","BAMBU APUS",2021-07-31,47.5936846109949
"3007","BAMBU APUS",2022-03-31,84.9838310823664
"3008","BAMBU APUS",2022-05-31,85.4137340688606
"3009","BAMBU APUS",2021-10-31,80.9244816435229
"3010","LUBANG BUAYA",2022-02-27,83.8985317953641
"3011","LUBANG BUAYA",2022-04-30,84.7970793271122
"3012","LUBANG BUAYA",2022-06-30,85.0441405573827
"3013","LUBANG BUAYA",2021-11-30,81.9000110154689
"3014","LUBANG BUAYA",2021-09-30,76.8407635293562
"3015","LUBANG BUAYA",2021-08-31,66.0991077470219
"3016","LUBANG BUAYA",2021-12-31,82.7875430783515
"3017","LUBANG BUAYA",2022-01-31,83.6624860339591
"3018","LUBANG BUAYA",2021-07-31,50.3831809526807
"3019","LUBANG BUAYA",2022-03-31,84.3186932506649
"3020","LUBANG BUAYA",2022-05-31,84.8930712700836
"3021","LUBANG BUAYA",2021-10-31,80.5875965820574
"3022","CEGER",2022-02-27,83.6044791886753
"3023","CEGER",2022-04-30,84.4760194379886
"3024","CEGER",2022-06-30,84.7137122332559
"3025","CEGER",2021-11-30,81.4282695964504
"3026","CEGER",2021-09-30,75.9560532431861
"3027","CEGER",2021-08-31,64.4041833931967
"3028","CEGER",2021-12-31,82.3684766532854
"3029","CEGER",2022-01-31,83.3245298964716
"3030","CEGER",2021-07-31,49.6355377139235
"3031","CEGER",2022-03-31,84.0534544686246
"3032","CEGER",2022-05-31,84.5816606803296
"3033","CEGER",2021-10-31,79.7855482780477
